InvoiceValue,IGST,CGST,SGST,InputTaxCredit,Turnover,InvoiceCount,BusinessAge,FilingDelay,Fraudulent
188990,18536.78,10081.91,22942.99,55185.94,26458600,44,22,41,1
408188,100067.66,33666.53,50720.72,10290.86,39594236,32,7,73,1
3971,1026.04,204.79,210.45,775.52,575795,23,18,8,0
238904,41704.82,16081.48,19656.57,39401.88,11467392,148,21,30,0
120812,23530.25,14222.29,14194.07,13350.98,3261924,19,5,1,0
227376,24804.51,30545.23,30735.41,61056.1,25920864,29,7,23,1
139901,32762.66,8096.13,11752.19,29049.82,21684655,146,12,42,0
166437,32519.82,16678.83,21384.63,49854.41,38779821,69,27,69,1
47350,7851.01,3449.41,4045.34,3183.04,5966100,140,17,71,1
316864,20223.83,19808.85,20961.98,14133.08,3168640,10,26,88,1
243806,63551.7,16995.28,12265.92,14392.17,30719556,111,24,42,0
94308,18065.06,9619.29,7517.88,8997.12,3300780,37,5,50,0
137969,13013.09,7707.24,11598.05,18860.41,2897349,81,12,88,1
229481,43479.49,20442.09,30993.84,60015.92,40847618,96,19,45,1
167097,34391.33,10388.51,11453.88,16610.39,10360014,55,13,74,1
53572,9156.91,3993.31,4521.52,14800.24,14893016,132,16,0,1
221678,47696.99,14889.64,11585.75,33166.17,56971246,128,29,86,1
84320,15492.49,10916.72,10010.35,16963.46,11551840,63,25,66,1
478246,128163.71,54386.62,63301.94,44971.46,40650910,12,27,0,0
23784,1482.94,3048.2,1698.27,1514.66,6611952,146,19,62,1
455046,33872.04,38456.69,40321.43,119880.93,70532130,8,23,75,1
83869,7543.55,6559.16,5115.18,4248.95,4780533,32,10,61,1
287766,60068.09,24245.1,26219.85,68121.68,59855328,49,12,60,0
392993,78004.02,20305.69,24365.89,71790.23,31439440,104,7,39,0
333197,85023.06,38392.09,32353.88,87003.93,33652897,191,14,28,1
213478,46658.14,17394.09,24788.21,47176.32,46538204,187,10,34,0
357432,59663.18,27950.88,35672.02,35337.85,20373624,87,28,84,1
63312,17608.42,6573.86,4562.88,11449.32,2405856,195,8,10,0
270643,30096.81,24158.27,22149.87,6403.58,50068955,99,15,89,1
285080,68885.04,39419.69,30637.99,43634.67,7982240,167,26,10,0
305607,45279.28,25078.96,31501.35,13472.32,17113992,50,16,62,1
133668,26627.88,14068.64,8328.82,18727.5,9223092,199,8,68,1
245309,53298.72,19146.02,30920.08,12435.03,45382165,154,4,55,0
418995,82023.9,58304.64,38868.91,120475.45,110614680,151,17,6,1
252664,20798.46,22754.92,16325.44,42058.2,60134032,96,4,50,0
371543,56429.48,39781.7,22684.33,102434.79,57960708,63,22,38,1
245817,44033.4,15094.38,33652.26,6455.78,60962616,194,26,41,0
288845,70847.92,33497.98,21761.05,57348.13,56902465,167,11,71,1
151287,23001.45,11229.87,19935.61,16028.44,32980566,66,13,52,0
160881,42040.12,14539.65,13989.03,22670.08,13514004,103,6,20,0
146650,22186.1,18988.53,12426.08,38783.71,28156800,46,22,29,1
450330,79356.87,61852.7,50924.94,132579.81,43231680,143,14,77,1
5605,1306.78,494.43,285.24,498.94,1569400,16,28,0,0
380310,70017.19,47589.04,30587.59,108582.66,71878590,120,7,23,1
357492,96826.76,19591.07,27612.01,76089.86,90802968,90,12,5,0
265483,53594.98,33525.63,34016.03,76033.24,4247728,72,27,5,1
69420,11816.89,7404.05,6776.86,12319.46,19298760,16,1,68,1
306263,16974.98,28783.69,25362.04,88513.61,6737786,85,10,61,1
43321,6288.41,5635.92,3203.46,11691.8,10180435,39,1,34,1
126236,15000.26,15915.88,13020.72,7069.93,34714900,139,16,78,1
407209,90426.58,31243.13,25919.09,43579.99,102209459,36,7,34,0
17569,1720.07,2129.96,1267.75,1547.09,3320541,18,28,47,0
8031,780.62,473.46,613.77,1447.09,1517859,151,20,71,1
430767,40315.22,53436.11,45106.39,105444.8,58153545,77,6,42,0
139308,10990.23,15434.07,11645.17,32407.95,40677936,49,22,34,0
139282,16927.17,8065.54,13304.29,31128.1,27717118,170,25,4,0
67655,17168.27,7541.99,7343.24,8461.89,1691375,103,18,30,0
407691,93048.76,41685.07,55472.25,24093.86,12230730,44,20,30,0
62924,13787.14,6513.23,7477.6,4968.69,1573100,109,4,7,0
308247,71940.99,23481.56,26655.08,70178.5,85692666,129,23,5,0
416968,46686.29,30849.27,48929.02,25564.15,17512656,7,16,86,1
474513,120579.25,56290.6,64283.45,39111.77,90631983,48,1,52,0
133003,10850.35,9724.28,12627.87,18470.76,10374234,112,21,79,1
206175,26258.35,18589.48,17925.83,8286.48,12576675,144,27,43,0
169053,31266.7,19023.7,9639.69,13448.8,12509922,48,20,48,0
355217,26168.19,20306.14,46289.51,22000.39,84186429,171,2,7,0
141129,30756.23,14608.17,10186.56,40415.13,32600799,51,16,63,1
468687,65178.7,48295.32,26132.21,34508.13,131701047,107,21,3,0
365946,84318.83,40832.47,35990.17,95620.05,9880542,66,9,31,1
131734,21520.88,10972.59,16615.74,6869.07,29903618,31,15,52,0
428458,39247.24,38736.11,37103.24,112902.32,120825156,39,24,66,1
20175,4418.23,1607.89,2430.6,3789.7,3671850,9,16,62,1
74497,8045.16,9143.4,9332.66,19214.09,4842305,41,9,79,1
148587,24202.8,9175.99,13506.01,39057.23,2674566,63,7,59,1
443773,29898.16,60648.62,45791.14,82978.71,129581716,14,10,76,1
426307,81897.55,45672.51,41800.3,118067.58,13215517,58,7,32,1
487299,98993.47,63261.94,65555.18,89626.72,39471219,88,13,21,0
231890,31790.98,20489.99,26735.88,50904.08,41972090,97,2,30,0
141405,38111.09,11298.98,18846.58,19302.14,18665460,98,12,23,0
270540,67921.46,35458.41,18883.93,74652.52,27054000,192,13,2,1
426688,90810.48,25131.31,33248.09,106998.63,99418304,156,3,32,1
312377,66892.4,18911.19,17612.51,20829.2,81530397,132,11,25,0
251935,27222.18,19384.18,23931.74,45698.14,66762775,162,26,50,0
42300,8505.16,5768.86,5442.03,11468.02,930600,132,8,85,1
96544,9228.39,10327.91,7667.16,23369.25,12261088,70,11,29,0
267991,22275.61,26766.25,16493.61,77587.36,50114317,186,18,34,1
190635,53354.47,21633.65,10706.09,16159.08,32407950,86,7,24,0
489566,94557.94,42872.62,44195.58,60162.13,50914864,4,12,27,1
134215,20015.11,15867.79,8692.03,21744.67,23756055,50,6,86,1
303429,35282.07,25910.03,24623.07,25836.18,29129184,5,28,25,0
281325,53142.77,34989.15,34827.52,36665.84,3375900,75,10,72,1
443742,27248.65,32862.0,37524.72,75662.88,11093550,45,20,7,0
366508,26306.71,27480.48,38442.43,26965.82,50944612,163,27,14,0
409608,23575.82,39737.91,38992.39,37631.75,13107456,117,15,48,0
309943,51081.41,27513.18,35540.54,17033.2,33163901,27,20,7,0
17573,3306.18,1903.69,1125.64,3861.61,2934691,130,15,54,0
364948,23491.83,30212.65,48479.58,44244.3,90507104,182,19,84,1
31182,6731.62,2206.11,3365.38,2546.77,592458,118,6,57,1
229370,23623.02,21166.9,17061.88,37169.58,7110470,104,19,2,0
228466,47428.7,22957.65,13957.64,8935.26,44093938,176,15,8,0
386946,106733.77,24313.37,24561.51,107785.3,87449796,49,25,13,1
408005,85254.42,40843.21,49139.98,41800.48,90985115,110,20,19,0
115859,29327.9,9121.94,11925.36,31074.54,19348453,78,20,3,1
401643,107674.73,34268.45,33845.75,63995.23,87959817,1,18,23,1
442046,71590.56,33214.73,35346.47,114066.5,62770532,120,2,75,1
67207,14216.62,8994.11,8536.51,5993.39,4166834,161,7,27,0
251851,61943.49,28081.45,32420.43,17396.8,59940538,35,5,87,1
471170,62203.89,34688.21,48207.09,121484.26,90464640,182,3,30,1
239011,26320.22,25825.81,23234.01,19029.74,7648352,56,6,66,1
236218,63239.73,29851.23,29168.28,54078.5,27165070,143,6,63,1
65928,14309.66,5679.48,7742.6,7679.52,6592800,197,1,16,0
51101,5137.02,6372.1,4396.18,11727.39,6540928,4,19,5,0
471181,72226.95,30107.21,27067.69,129170.01,69263607,110,12,81,1
396255,92400.29,49155.56,47219.73,116839.26,51116895,84,5,59,1
495979,87205.25,48916.66,32329.45,59887.8,84316430,192,27,80,1
111987,22340.17,7846.67,5764.41,13764.01,24301179,22,29,10,0
154241,34452.3,13363.86,19418.52,45468.48,25295524,24,27,37,1
464684,89712.88,64553.61,47417.68,121388.41,126394048,175,7,33,1
414360,72189.07,49938.68,53970.37,13518.81,67955040,75,20,46,0
412461,91735.98,41971.11,38611.68,74476.43,121675995,110,28,31,0
252424,54861.71,15237.51,33669.15,17858.63,67649632,134,8,56,0
259653,50598.75,22746.39,21254.53,77460.59,43102398,155,19,45,1
290872,38613.71,21429.89,33510.48,17131.91,6690056,138,6,34,0
249930,35824.16,14093.58,19266.8,44141.97,21493980,167,15,21,0
428237,116994.72,42309.13,21456.7,88326.26,98066273,110,6,15,0
123288,9351.24,16030.73,10378.01,34813.83,29712408,90,9,75,1
97739,10922.93,10829.87,11376.71,25141.63,14758589,37,4,4,1
27428,4477.69,1987.74,1741.74,2435.92,7131280,54,16,89,1
280966,68119.6,28552.5,26813.2,50667.92,41863934,51,23,25,0
451430,39565.76,60893.88,31197.85,129560.73,68165930,60,10,76,1
350540,39856.24,40333.96,19881.29,79222.29,48374520,72,1,23,0
62792,4089.87,7036.01,6628.99,13358.0,1695384,128,11,66,1
29555,6276.79,4053.0,4009.94,6838.21,7447860,51,17,31,0
305535,32016.45,37244.29,23820.54,33701.04,52857555,62,18,22,0
82412,11487.84,5133.95,8427.3,18476.0,8653260,49,20,48,0
138160,21007.41,11230.63,18765.49,11771.14,5111920,179,28,61,1
353180,90061.68,48337.16,38335.39,49398.85,84410020,28,22,76,1
268948,38891.49,25300.88,29740.32,72395.44,9144232,164,20,78,1
7845,654.29,471.07,518.58,198.57,1443480,153,15,65,1
160872,27443.55,14683.5,15175.84,21880.08,27348240,164,6,10,0
417975,113471.99,47118.07,34707.58,39586.45,16301025,77,16,79,1
91506,17364.88,12790.65,8453.88,6918.32,15922044,188,2,17,0
482269,133192.6,38172.3,58872.69,122882.68,104652373,7,25,9,1
409068,99589.52,39380.08,37414.55,87957.64,45406548,65,27,76,1
129850,7566.64,16772.89,7227.0,6692.1,14932750,123,3,59,0
164937,33223.57,13520.55,21689.01,26134.22,12865086,36,23,7,0
282090,32710.14,16878.44,27936.34,42520.45,4795530,73,17,70,1
264980,47355.07,35879.41,35296.53,15874.36,34977360,30,8,47,0
324676,37094.04,30506.45,32958.48,79199.37,35714360,47,20,80,1
206987,26958.03,19715.62,11646.59,25390.83,2069870,91,27,40,1
98352,25800.56,10416.26,9811.42,22949.71,1573632,29,28,7,1
492592,48041.48,24786.39,50154.0,36342.22,59111040,5,15,36,0
139093,34918.62,18610.89,9637.84,15052.72,27123135,65,13,36,0
203279,11587.98,16776.74,18781.48,9482.53,45737775,115,21,63,1
155053,10993.51,13291.74,14164.05,9330.19,20466996,197,23,58,0
281118,69316.74,18460.97,29815.05,75140.42,59034780,63,19,87,1
178332,34779.71,14985.89,13083.38,9014.96,3031644,93,25,44,1
318362,70633.17,38953.16,32586.69,14900.85,23240426,184,25,15,0
307273,30163.78,37487.08,22027.08,87052.18,44554585,17,24,25,1
45732,7935.84,6138.23,4124.12,9185.41,8917740,127,1,30,0
349188,76667.86,30131.66,21315.66,16850.58,47489568,51,28,26,0
460885,89541.78,52441.77,24591.46,134615.61,26731330,113,29,89,1
259513,41130.4,24822.78,20463.34,15879.08,45414775,37,12,42,0
313313,84829.58,38337.62,23408.07,73495.96,42610568,88,18,14,0
209593,43074.75,23920.59,18155.83,6237.15,38984298,116,18,57,0
331828,85871.34,27578.64,45320.55,64663.89,70347536,125,3,48,0
179517,39107.28,14415.33,17413.26,31070.28,29799822,137,18,78,1
13640,2989.3,991.9,1361.08,1067.21,3109920,38,17,86,1
389112,26616.9,39645.23,52430.54,77853.89,114398928,53,11,24,0
83957,11139.15,11480.77,11158.16,16184.8,25019186,141,5,67,1
14857,3675.99,1010.37,1925.02,3618.25,549709,90,22,35,0
112172,11609.68,6570.22,6597.9,29753.03,10319824,53,29,79,1
331317,25367.73,20126.2,35479.67,53948.14,40089357,119,7,46,0
122173,15272.16,14719.27,14994.16,19215.69,19914199,119,26,58,0
66133,6659.64,5390.46,8279.97,12832.9,2513054,49,23,84,1
208515,54801.14,14636.3,21270.96,46744.5,46290330,122,18,51,0
96611,24117.23,7898.53,4982.67,11567.03,10723821,70,29,39,0
340902,56223.99,36844.61,46919.76,54987.4,76021146,163,7,42,0
406640,26069.32,40343.1,37613.27,74752.29,66688960,16,18,55,0
69786,14958.58,8159.59,5961.37,20708.71,14585274,13,2,80,1
93769,18133.49,7549.97,8021.51,17305.95,16597113,121,28,2,0
259135,70802.83,23499.03,22848.86,21449.18,64006345,139,6,70,1
74571,13315.34,4412.9,5353.92,13768.58,12527928,87,22,11,0
451042,57449.47,25517.83,35839.81,112516.88,91110484,130,8,64,1
221595,37532.65,20298.76,30731.28,57630.88,39000720,94,21,42,1
31151,8573.71,2403.1,2589.74,7603.03,7320485,19,21,69,1
70702,14858.97,7434.46,6886.75,18997.53,18382520,104,26,45,1
49277,10079.83,2654.56,6225.98,5604.5,14241053,45,17,59,0
148566,15652.43,9056.43,14480.51,24085.49,34170180,174,4,60,0
329907,72918.88,42184.28,26128.9,78612.06,10557024,47,17,48,0
191206,42555.29,19305.7,18573.29,17982.16,37858788,177,26,86,1
100658,12378.57,11483.56,6066.43,12485.9,28284898,79,16,24,0
273444,44093.99,34393.1,16871.67,69105.75,9843984,42,21,88,1
300467,35382.62,27566.37,33793.43,70797.23,65802273,161,15,2,0
240147,26296.62,28456.32,31836.64,70107.53,10566468,108,15,67,1
326522,18270.9,31742.09,37651.59,97588.52,67590054,169,8,62,1
281352,32523.93,19707.97,15956.93,24592.55,51487416,119,17,29,0
144391,25616.85,11607.46,12455.26,39292.54,32776757,197,19,3,1
206477,10399.89,19436.0,10371.3,9593.82,13421005,86,1,77,1
64370,7411.59,5054.31,6180.07,14080.56,10363570,111,13,84,1
9783,2472.4,784.57,659.26,798.57,459801,19,6,70,1
162145,30246.39,13030.84,20776.16,16877.21,33564015,39,10,20,0
341351,64791.3,20841.39,20272.89,97274.77,6144318,135,1,70,1
424649,60628.75,24467.36,21287.23,39782.11,79409363,39,26,0,0
6274,1289.86,339.95,568.44,1308.07,1160690,98,12,59,0
203627,19076.7,12214.78,13029.89,14228.64,54979290,34,19,33,0
142555,33972.53,11537.49,16596.08,6578.8,13257615,172,15,86,1
96968,7450.88,10031.19,12876.78,11152.17,14351264,197,21,2,0
358978,72111.61,24027.55,19303.83,69919.91,90103478,68,5,17,0
280777,36069.83,36478.77,24035.18,25108.38,46047428,191,2,42,0
408655,90691.98,50164.21,57094.56,42519.43,93990650,199,19,75,1
1281,226.03,124.06,148.52,279.83,184464,48,14,77,1
115086,17727.99,13255.48,15627.17,5614.23,22671942,3,29,40,0
450416,40072.23,37370.82,29172.32,65370.42,84227792,162,9,23,0
290268,57028.65,15474.19,20296.46,82344.87,22060368,113,29,23,1
7323,2007.95,962.17,468.18,960.43,571194,137,1,2,0
18989,4555.25,1167.85,1466.2,2688.39,1633054,61,13,58,0
171533,10944.13,23210.88,19759.67,38886.05,3602193,148,17,57,0
291762,39835.07,29604.92,18919.37,69475.31,85194504,168,28,72,1
100917,26529.47,7821.14,9807.22,23764.92,25733835,125,2,23,0
82316,13639.77,7786.86,6110.23,24645.64,20249736,12,24,65,1
153835,31118.62,14636.89,19172.09,6154.37,40150935,103,22,39,0
276209,71786.13,14389.34,13974.33,81490.2,59661144,28,14,70,1
151926,38129.29,12456.62,10647.03,43458.9,17775342,176,20,8,1
174523,28869.37,20347.27,18232.71,45131.45,38046014,75,23,59,1
353823,53306.5,33933.83,20770.81,52066.88,43166406,135,6,38,0
24148,3094.07,1738.19,2220.85,6371.51,579552,82,25,32,1
444445,95722.11,35626.66,39670.56,36370.3,40888940,83,6,33,0
42471,4926.93,5422.48,5382.23,10263.7,3142854,142,18,61,1
19158,2058.99,1864.06,2036.22,1376.82,229896,147,19,84,1
21753,2870.04,2122.04,2340.04,5401.3,5329485,54,9,60,0
457882,41557.12,62515.58,62117.5,87944.55,63187716,188,15,26,0
180135,37806.29,14208.93,24932.92,8547.18,46114560,67,7,16,0
157962,30286.9,14715.53,17187.14,42758.65,38542728,162,6,59,1
351308,56582.39,43229.93,34069.9,63877.64,13701012,89,29,41,0
183150,25599.78,21667.03,19178.15,37316.72,14652000,169,5,46,0
210597,54562.39,15567.74,17778.58,20929.72,33063729,159,19,86,1
104350,5916.49,6636.47,14491.2,27554.45,10643700,167,20,52,1
426374,96742.04,48207.3,48372.95,73616.12,124501208,78,1,20,0
138424,35635.76,10131.12,10546.61,19090.56,31283824,180,21,7,0
226558,34586.7,30141.46,12505.77,38423.99,55959826,175,7,72,1
134123,23694.01,8266.31,7245.99,29094.99,31653028,20,18,57,0
334591,89411.63,26315.04,22900.13,71807.71,76286748,96,27,67,1
61501,6077.76,3378.3,4364.24,7387.6,2460040,180,28,62,1
180731,30657.58,20476.37,15787.59,23110.49,22229913,95,8,58,0
123275,19623.64,16052.09,8547.41,21872.28,13683525,71,12,81,1
445423,48742.78,47762.13,47563.13,124199.07,45433146,190,10,29,1
33743,8040.16,4534.98,2328.7,7717.71,7288488,133,6,24,0
153372,39402.51,9442.4,10261.95,19833.48,36502536,185,26,55,0
338583,77821.44,19602.62,31288.91,38723.44,27086640,132,16,33,0
320472,30423.23,40205.5,41655.01,53396.49,46468440,139,19,49,0
262216,18342.58,33300.38,24162.55,69119.5,76829288,19,18,1,1
400955,75881.63,50036.6,34981.88,8993.5,10424830,102,24,76,1
269354,17004.8,32836.1,27481.8,58971.31,60335296,27,13,52,0
415100,84991.71,34287.49,30364.25,42532.57,105020300,29,20,40,0
414754,71336.68,28855.09,33930.73,32496.51,43134416,18,7,22,0
172418,34904.42,23033.73,11939.11,4034.35,22414340,165,7,60,0
219555,40779.99,17044.06,22276.69,59509.37,3293325,189,16,86,1
461537,67948.21,39626.04,52045.16,127120.94,127845749,175,26,30,1
300635,28921.61,33959.82,33260.12,11182.69,28860960,89,25,65,1
210629,25341.09,16092.49,15361.93,34987.22,41704542,20,10,1,0
400687,68371.28,49573.68,48149.89,25131.43,44876944,70,15,68,1
422855,84541.26,23808.05,30883.57,98285.25,47782615,100,14,59,0
348089,79810.23,42190.63,22113.41,71814.11,26454764,177,24,77,1
208639,47246.15,21733.22,17000.49,21530.84,23993485,143,12,22,0
80757,22104.68,8202.44,8382.33,4259.84,20754549,18,29,56,0
478458,55378.42,43661.17,30037.67,120926.33,103346928,38,15,34,1
300355,19930.2,22506.83,32536.81,62711.33,64275970,120,8,0,0
7030,910.39,645.12,897.56,154.02,646760,89,7,47,0
273760,60489.39,24775.98,20910.51,53603.33,24912160,84,26,48,0
66294,9994.86,6797.65,6000.84,16366.85,19623024,150,21,39,0
393998,93807.51,29684.47,27795.75,73053.16,18123908,104,9,61,1
211045,37216.74,12026.1,17414.07,29318.34,46851990,188,14,14,0
133470,35216.34,8416.36,6937.42,24491.36,18952740,111,28,29,0
4635,1242.22,523.41,629.61,896.96,574740,194,27,20,0
400345,26398.76,20827.67,35002.21,79752.61,88075900,26,7,7,0
372116,57668.71,47288.45,45025.41,108201.14,52468356,64,12,6,1
387791,73768.89,43624.84,24367.98,27153.66,63209933,58,14,33,0
478836,52121.63,57042.67,58950.44,93117.36,91457676,131,11,63,1
251370,36103.68,31481.23,32027.87,18259.05,39213720,30,19,41,0
89587,18442.98,5468.74,10248.12,7058.37,20694597,19,28,52,0
196603,20082.77,24382.82,25811.76,40773.93,57211473,10,6,69,1
296024,55787.41,28245.96,19255.69,81840.91,40259264,89,3,9,1
392595,82607.09,50918.45,36465.54,25335.09,83230140,174,6,89,1
279715,19807.78,36304.99,29596.6,80974.79,35523805,147,29,57,1
20574,3383.02,1073.47,2132.65,2251.29,1440180,127,24,89,1
222296,24565.58,18774.65,28341.34,28802.43,53351040,186,9,82,1
68343,14803.7,6654.96,4743.84,4307.7,10866537,124,2,3,0
40401,3781.44,4486.63,2658.71,7774.53,6221754,107,6,88,1
273849,69890.3,20745.91,19937.32,51209.14,32861880,85,14,7,0
449377,67009.53,32666.47,58526.64,64636.38,79090352,6,19,11,0
387305,37003.39,32655.2,52167.05,59376.02,76686390,51,23,87,1
268550,40482.57,25534.94,27195.17,52215.05,15575900,142,27,87,1
396307,57072.59,53740.48,37698.1,72674.39,45971612,58,4,80,1
388220,57709.43,46038.92,40563.05,48447.43,39598440,136,14,24,0
63487,11724.72,5627.42,6695.83,16986.08,8443771,2,21,26,1
457086,77645.18,25090.8,29860.25,94591.64,68105814,18,10,1,0
343329,28993.7,22373.67,38376.28,26612.73,6866580,185,6,72,1
373098,24282.41,33964.3,33844.32,40881.41,67157640,92,11,54,0
368131,80166.25,45370.06,35548.34,88574.48,16565895,163,13,57,0
54900,9812.55,4626.02,2894.79,2704.76,7631100,194,24,32,0
156722,20776.66,15431.58,18620.16,36056.24,10970540,56,18,82,1
32352,7632.56,4214.25,4050.1,3897.64,1876416,43,20,48,0
436586,60796.11,57734.86,46168.07,76172.68,85134270,73,14,4,0
315400,73510.9,21894.99,37023.27,31084.65,72542000,72,27,46,0
378001,45482.56,20383.15,36682.56,111966.86,5670015,117,20,83,1
119552,7980.62,9263.72,12630.88,32713.65,21997568,8,22,23,1
56981,15071.88,6417.33,4872.53,15952.74,16410528,5,20,43,1
263927,37146.87,35788.53,32006.08,18933.37,56216451,13,11,67,1
34191,7943.23,1946.59,3150.51,8741.72,3590055,7,21,13,1
394841,45092.09,20754.24,43913.88,67087.9,114898731,21,5,35,0
198637,39462.02,25738.04,21041.35,43342.71,28603728,37,8,50,0
26670,6690.48,3129.27,3019.27,2157.63,1120140,173,4,5,0
8938,532.51,1245.08,1078.54,1960.6,813358,180,12,16,0
282739,68153.17,24233.94,27183.72,78034.5,44390023,176,6,81,1
147726,26798.47,12917.84,18196.29,14018.43,15363504,62,23,71,1
401720,76213.72,26315.9,38064.24,34283.09,71907880,101,24,50,0
272396,46396.21,16459.87,37072.3,13411.71,59927120,119,25,51,0
55926,14044.66,5709.18,6584.75,5296.52,11185200,179,26,11,0
240468,14425.6,19907.3,15727.27,40884.81,3847488,132,8,80,1
289463,31851.5,16565.53,36085.21,73280.62,12446909,120,4,0,1
495884,124677.83,64380.04,49411.31,48628.41,29753040,86,20,10,0
354695,79111.0,24066.79,49161.25,68782.61,45755655,184,10,15,0
155789,8421.7,18285.36,17868.02,24035.97,22900983,75,11,8,0
262001,44254.97,19755.03,15089.99,26410.26,30130115,34,15,7,0
220280,37844.48,27130.0,18844.17,35883.73,64101480,45,5,24,0
295638,42040.58,17932.13,28545.26,19816.46,12121158,144,3,73,1
146608,17358.46,17306.55,18400.95,29186.97,19498864,137,15,39,0
208847,43188.87,12286.61,24151.3,10940.57,37383613,16,2,66,1
98256,9608.63,8864.89,8179.07,22075.62,2063376,95,2,22,0
443132,103585.73,51430.07,48216.72,30912.69,78434364,159,25,61,1
403303,94654.63,26452.5,41105.44,120783.02,35087361,141,8,22,1
96165,13992.98,7280.64,5899.22,24101.67,4135095,128,22,43,1
132217,15233.52,16901.17,9405.56,15373.57,28823306,5,14,55,0
162502,18735.18,21070.13,13114.08,22642.6,2762534,123,9,67,1
262191,42193.61,14169.9,17722.41,24271.93,61352694,127,5,22,0
82335,17743.46,5362.33,5229.26,19331.61,19431060,175,12,8,0
122732,16266.87,7434.18,6779.45,15538.31,22582688,167,10,3,0
423806,80654.51,28044.25,54492.65,98090.72,38142540,18,1,33,0
219061,30224.16,30080.78,16649.71,5509.92,63746751,148,24,81,1
445858,53520.94,44429.29,33942.66,25848.11,29426628,130,19,33,0
243551,13570.1,22438.38,16697.99,29760.18,35071344,40,25,41,0
158047,8044.63,21905.64,14664.51,7980.49,39037609,158,11,2,0
412604,42191.96,41312.41,39726.25,77699.87,93248504,10,17,82,1
44232,6346.12,4843.43,3040.74,1514.19,10438752,64,3,33,0
213195,52401.21,17044.8,22336.72,55587.11,7461825,42,1,89,1
308949,72186.36,26072.31,35550.76,72036.48,60554004,181,17,42,0
177609,19794.17,18381.97,14856.21,14306.73,22556343,93,6,66,1
9846,1046.08,554.14,1011.09,1530.68,2028276,181,13,36,0
263231,26924.34,19223.62,25061.48,38565.36,32903875,40,20,11,0
13263,1697.99,898.08,896.57,2957.15,1472193,144,26,86,1
190737,31392.58,9809.68,22068.46,25257.87,32806764,176,4,80,1
239053,36071.56,23503.96,29195.73,6985.58,44702911,125,5,15,0
332259,33293.29,33390.29,36014.01,32111.52,96022851,61,15,61,1
429832,34388.2,36344.24,34021.48,64704.69,126800440,166,14,16,0
121487,6425.8,9012.57,16207.74,35578.42,26848627,114,19,14,1
217323,18561.89,23619.83,19772.54,57965.35,13691349,44,15,25,1
91853,19494.14,5705.85,6790.61,6502.62,6980828,143,12,44,0
221873,23526.72,21449.65,19245.51,49370.57,9096793,95,18,1,0
358292,56530.74,42682.13,40231.45,101149.82,93155920,61,14,16,1
26056,4846.4,1688.09,3286.54,585.27,442952,7,10,64,1
321686,81699.69,37892.47,26407.78,71370.8,72057664,124,8,29,0
18599,4732.27,2203.45,1319.34,2764.06,1022945,30,27,67,1
371733,82345.83,20591.55,39546.59,78237.21,33084237,164,23,43,0
176668,10261.96,9132.07,23480.83,33490.07,7773392,113,26,59,0
203558,37101.74,28020.61,13535.87,60193.39,40304484,90,29,0,1
144802,33436.84,9760.3,17705.19,14605.93,14190596,139,4,18,0
422725,22817.11,52414.74,39268.89,101504.74,61295125,123,18,32,0
202541,35733.79,20368.85,24701.12,17357.6,8709263,198,28,82,1
34366,8498.22,2536.3,3281.91,4878.95,9966140,106,25,35,0
105900,16842.7,6533.75,8891.31,31039.99,12919800,157,8,76,1
346890,17672.11,32850.81,39096.82,81352.01,62787090,92,4,77,1
339619,17841.23,29432.04,44509.26,36824.87,17660188,93,11,23,0
435571,63517.7,49175.86,34332.86,84249.62,9582562,134,5,82,1
344201,29481.5,45219.46,31483.15,11673.16,62988783,112,10,24,0
137988,27987.23,16899.71,9748.31,13052.36,18490392,51,6,10,0
73016,15554.15,5454.35,4856.06,16147.44,15771456,80,29,8,0
187487,17044.88,24205.32,22500.34,33677.58,21186031,110,4,5,0
411774,104739.93,51473.9,28025.24,62387.22,57236586,38,18,57,0
470353,71323.77,62849.63,57100.21,100394.64,23047297,22,21,28,0
434434,35994.84,39654.91,38503.68,57157.83,13901888,90,27,72,1
295246,66660.01,35184.99,41202.87,8067.22,77059206,182,17,86,1
468374,108519.51,48359.25,31737.36,67205.79,140043826,168,7,78,1
471828,92968.03,36776.75,27539.67,128618.51,99555708,135,9,10,1
189639,46707.53,26454.41,10769.4,49278.12,31100796,110,3,22,1
159088,34935.05,8502.88,19915.85,21400.39,10181632,168,22,25,0
129795,32826.11,8385.35,11603.66,3403.48,14926425,107,9,0,0
88469,13252.15,11530.06,4448.33,17531.55,23798161,124,27,80,1
132661,29443.76,7356.14,17077.37,30184.95,27726149,24,4,46,0
431062,120672.73,55957.82,55573.76,44135.66,97420012,41,22,40,0
206235,44698.17,23587.08,25279.77,31650.04,11549160,51,19,22,0
142059,10833.74,7571.97,10277.78,42293.79,17899434,167,9,4,1
262799,44469.09,23294.19,21956.26,47665.44,58078579,102,23,49,0
124450,23034.45,14672.96,14566.05,14722.56,20409800,114,23,8,0
330138,29735.02,33832.22,31046.77,64606.98,89797536,171,20,3,0
76729,20829.24,10299.21,4898.72,5402.2,12276640,69,6,70,1
105148,9503.63,13468.19,7555.08,7969.24,23237708,187,27,64,1
39047,3546.96,3121.35,5370.25,10893.29,7848447,153,11,79,1
29295,7631.01,1687.87,1862.9,2547.96,7382340,94,24,56,0
